paperID,imageID,size,imagenumbers
10.1109@TVCG.2018.2864825,10.1109@TVCG.2018.2864825_05.jpg,342456,1
10.1109@TVCG.2018.2864825,10.1109@TVCG.2018.2864825_06.jpg,336630,1
10.1109@TVCG.2018.2864825,10.1109@TVCG.2018.2864825_07.jpg,170704,1
10.1109@TVCG.2018.2864825,10.1109@TVCG.2018.2864825_08.jpg,448800,1
allpaper,10.1109@TVCG.2018.2864826,,8
10.1109@TVCG.2018.2864826,10.1109@TVCG.2018.2864826_01.jpg,1108008,1
10.1109@TVCG.2018.2864826,10.1109@TVCG.2018.2864826_02.jpg,210560,1
10.1109@TVCG.2018.2864826,10.1109@TVCG.2018.2864826_03.jpg,500864,1
10.1109@TVCG.2018.2864826,10.1109@TVCG.2018.2864826_04.jpg,533169,1
10.1109@TVCG.2018.2864826,10.1109@TVCG.2018.2864826_05.jpg,424850,1
10.1109@TVCG.2018.2864826,10.1109@TVCG.2018.2864826_06.jpg,224328,1
10.1109@TVCG.2018.2864826,10.1109@TVCG.2018.2864826_07.jpg,279680,1
10.1109@TVCG.2018.2864826,10.1109@TVCG.2018.2864826_08.jpg,811008,1
allpaper,10.1109@TVCG.2018.2864827,,20
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_01.jpg,299280,1
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_02.jpg,317520,1
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_03.jpg,147200,1
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_04.jpg,275608,1
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_05.jpg,405416,1
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_06.jpg,886800,1
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_07.jpg,303365,1
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_08.jpg,554976,1
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_09.jpg,252672,1
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_10.jpg,208088,1
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_11.jpg,204435,1
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_12.jpg,189394,1
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_13.jpg,149504,1
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_14.jpg,161126,1
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_15.jpg,159120,1
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_16.jpg,177660,1
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_17.jpg,948992,1
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_18.jpg,200928,1
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_19.jpg,196670,1
10.1109@TVCG.2018.2864827,10.1109@TVCG.2018.2864827_20.jpg,108000,1
allpaper,10.1109@TVCG.2018.2864828,,8
10.1109@TVCG.2018.2864828,10.1109@TVCG.2018.2864828_01.jpg,200688,1
10.1109@TVCG.2018.2864828,10.1109@TVCG.2018.2864828_02.jpg,94815,1
10.1109@TVCG.2018.2864828,10.1109@TVCG.2018.2864828_03.jpg,241920,1
10.1109@TVCG.2018.2864828,10.1109@TVCG.2018.2864828_04.jpg,525096,1
10.1109@TVCG.2018.2864828,10.1109@TVCG.2018.2864828_05.jpg,327168,1
10.1109@TVCG.2018.2864828,10.1109@TVCG.2018.2864828_06.jpg,155856,1
10.1109@TVCG.2018.2864828,10.1109@TVCG.2018.2864828_07.jpg,466640,1
10.1109@TVCG.2018.2864828,10.1109@TVCG.2018.2864828_08.jpg,454360,1
allpaper,10.1109@TVCG.2018.2864836,,9
10.1109@TVCG.2018.2864836,10.1109@TVCG.2018.2864836_01.jpg,677484,1
10.1109@TVCG.2018.2864836,10.1109@TVCG.2018.2864836_02.jpg,274480,1
10.1109@TVCG.2018.2864836,10.1109@TVCG.2018.2864836_03.jpg,268400,1
10.1109@TVCG.2018.2864836,10.1109@TVCG.2018.2864836_04.jpg,275984,1
10.1109@TVCG.2018.2864836,10.1109@TVCG.2018.2864836_05.jpg,529016,1
10.1109@TVCG.2018.2864836,10.1109@TVCG.2018.2864836_06.jpg,1095881,1
10.1109@TVCG.2018.2864836,10.1109@TVCG.2018.2864836_07.jpg,273060,1
10.1109@TVCG.2018.2864836,10.1109@TVCG.2018.2864836_08.jpg,339810,1
10.1109@TVCG.2018.2864836,10.1109@TVCG.2018.2864836_09.jpg,1229592,1
allpaper,10.1109@TVCG.2018.2864838,,6
10.1109@TVCG.2018.2864838,10.1109@TVCG.2018.2864838_01.jpg,792048,1
10.1109@TVCG.2018.2864838,10.1109@TVCG.2018.2864838_02.jpg,347384,1
10.1109@TVCG.2018.2864838,10.1109@TVCG.2018.2864838_03.jpg,489936,1
10.1109@TVCG.2018.2864838,10.1109@TVCG.2018.2864838_04.jpg,824044,1
10.1109@TVCG.2018.2864838,10.1109@TVCG.2018.2864838_05.jpg,1594122,1
10.1109@TVCG.2018.2864838,10.1109@TVCG.2018.2864838_06.jpg,1761375,1
allpaper,10.1109@TVCG.2018.2864839,,10
10.1109@TVCG.2018.2864839,10.1109@TVCG.2018.2864839_01.jpg,435400,1
10.1109@TVCG.2018.2864839,10.1109@TVCG.2018.2864839_02.jpg,103597,1
10.1109@TVCG.2018.2864839,10.1109@TVCG.2018.2864839_03.jpg,431976,1
10.1109@TVCG.2018.2864839,10.1109@TVCG.2018.2864839_04.jpg,206976,1
10.1109@TVCG.2018.2864839,10.1109@TVCG.2018.2864839_05.jpg,536176,1
10.1109@TVCG.2018.2864839,10.1109@TVCG.2018.2864839_06.jpg,485184,1
10.1109@TVCG.2018.2864839,10.1109@TVCG.2018.2864839_07.jpg,403376,1
10.1109@TVCG.2018.2864839,10.1109@TVCG.2018.2864839_08.jpg,408100,1
10.1109@TVCG.2018.2864839,10.1109@TVCG.2018.2864839_09.jpg,213875,1
10.1109@TVCG.2018.2864839,10.1109@TVCG.2018.2864839_10.jpg,77231,1
allpaper,10.1109@TVCG.2018.2864841,,8
10.1109@TVCG.2018.2864841,10.1109@TVCG.2018.2864841_01.jpg,313352,1
10.1109@TVCG.2018.2864841,10.1109@TVCG.2018.2864841_02.jpg,621414,1
10.1109@TVCG.2018.2864841,10.1109@TVCG.2018.2864841_03.jpg,264024,1
10.1109@TVCG.2018.2864841,10.1109@TVCG.2018.2864841_04.jpg,584040,1
10.1109@TVCG.2018.2864841,10.1109@TVCG.2018.2864841_05.jpg,1754505,1
10.1109@TVCG.2018.2864841,10.1109@TVCG.2018.2864841_06.jpg,599794,1
10.1109@TVCG.2018.2864841,10.1109@TVCG.2018.2864841_07.jpg,603648,1
10.1109@TVCG.2018.2864841,10.1109@TVCG.2018.2864841_08.jpg,718481,1
allpaper,10.1109@TVCG.2018.2864843,,6
10.1109@TVCG.2018.2864843,10.1109@TVCG.2018.2864843_01.jpg,1092168,1
10.1109@TVCG.2018.2864843,10.1109@TVCG.2018.2864843_02.jpg,262104,1
10.1109@TVCG.2018.2864843,10.1109@TVCG.2018.2864843_03.jpg,621896,1
10.1109@TVCG.2018.2864843,10.1109@TVCG.2018.2864843_04.jpg,173628,1
10.1109@TVCG.2018.2864843,10.1109@TVCG.2018.2864843_05.jpg,231384,1
10.1109@TVCG.2018.2864843,10.1109@TVCG.2018.2864843_06.jpg,859040,1
allpaper,10.1109@TVCG.2018.2864844,,7
10.1109@TVCG.2018.2864844,10.1109@TVCG.2018.2864844_01.jpg,963911,1
10.1109@TVCG.2018.2864844,10.1109@TVCG.2018.2864844_02.jpg,177346,1
10.1109@TVCG.2018.2864844,10.1109@TVCG.2018.2864844_03.jpg,282464,1
10.1109@TVCG.2018.2864844,10.1109@TVCG.2018.2864844_04.jpg,523435,1
10.1109@TVCG.2018.2864844,10.1109@TVCG.2018.2864844_05.jpg,319175,1
10.1109@TVCG.2018.2864844,10.1109@TVCG.2018.2864844_06.jpg,955392,1
10.1109@TVCG.2018.2864844,10.1109@TVCG.2018.2864844_07.jpg,852726,1
allpaper,10.1109@TVCG.2018.2864845,,12
10.1109@TVCG.2018.2864845,10.1109@TVCG.2018.2864845_01.jpg,762256,1
10.1109@TVCG.2018.2864845,10.1109@TVCG.2018.2864845_02.jpg,282576,1
10.1109@TVCG.2018.2864845,10.1109@TVCG.2018.2864845_03.jpg,566960,1
10.1109@TVCG.2018.2864845,10.1109@TVCG.2018.2864845_04.jpg,517440,1
10.1109@TVCG.2018.2864845,10.1109@TVCG.2018.2864845_05.jpg,149760,1
10.1109@TVCG.2018.2864845,10.1109@TVCG.2018.2864845_06.jpg,199376,1
10.1109@TVCG.2018.2864845,10.1109@TVCG.2018.2864845_07.jpg,200568,1
10.1109@TVCG.2018.2864845,10.1109@TVCG.2018.2864845_08.jpg,652725,1
10.1109@TVCG.2018.2864845,10.1109@TVCG.2018.2864845_09.jpg,425889,1
10.1109@TVCG.2018.2864845,10.1109@TVCG.2018.2864845_10.jpg,498075,1
10.1109@TVCG.2018.2864845,10.1109@TVCG.2018.2864845_11.jpg,166231,1
10.1109@TVCG.2018.2864845,10.1109@TVCG.2018.2864845_12.jpg,320142,1
allpaper,10.1109@TVCG.2018.2864846,,9
10.1109@TVCG.2018.2864846,10.1109@TVCG.2018.2864846_01.jpg,324864,1
10.1109@TVCG.2018.2864846,10.1109@TVCG.2018.2864846_02.jpg,266644,1
10.1109@TVCG.2018.2864846,10.1109@TVCG.2018.2864846_03.jpg,88064,1
10.1109@TVCG.2018.2864846,10.1109@TVCG.2018.2864846_04.jpg,331968,1
10.1109@TVCG.2018.2864846,10.1109@TVCG.2018.2864846_05.jpg,291072,1
10.1109@TVCG.2018.2864846,10.1109@TVCG.2018.2864846_06.jpg,325841,1
10.1109@TVCG.2018.2864846,10.1109@TVCG.2018.2864846_07.jpg,244944,1
10.1109@TVCG.2018.2864846,10.1109@TVCG.2018.2864846_08.jpg,288768,1
10.1109@TVCG.2018.2864846,10.1109@TVCG.2018.2864846_09.jpg,291024,1
allpaper,10.1109@TVCG.2018.2864847,,10
10.1109@TVCG.2018.2864847,10.1109@TVCG.2018.2864847_01.jpg,404838,1
10.1109@TVCG.2018.2864847,10.1109@TVCG.2018.2864847_02.jpg,157080,1
10.1109@TVCG.2018.2864847,10.1109@TVCG.2018.2864847_03.jpg,587600,1
10.1109@TVCG.2018.2864847,10.1109@TVCG.2018.2864847_04.jpg,289981,1
10.1109@TVCG.2018.2864847,10.1109@TVCG.2018.2864847_05.jpg,301552,1
10.1109@TVCG.2018.2864847,10.1109@TVCG.2018.2864847_06.jpg,170208,1
10.1109@TVCG.2018.2864847,10.1109@TVCG.2018.2864847_07.jpg,285324,1
10.1109@TVCG.2018.2864847,10.1109@TVCG.2018.2864847_08.jpg,200226,1
10.1109@TVCG.2018.2864847,10.1109@TVCG.2018.2864847_09.jpg,194568,1
10.1109@TVCG.2018.2864847,10.1109@TVCG.2018.2864847_10.jpg,391816,1
allpaper,10.1109@TVCG.2018.2864848,,11
10.1109@TVCG.2018.2864848,10.1109@TVCG.2018.2864848_01.jpg,523392,1
10.1109@TVCG.2018.2864848,10.1109@TVCG.2018.2864848_02.jpg,292040,1
10.1109@TVCG.2018.2864848,10.1109@TVCG.2018.2864848_03.jpg,124640,1
10.1109@TVCG.2018.2864848,10.1109@TVCG.2018.2864848_04.jpg,392190,1
10.1109@TVCG.2018.2864848,10.1109@TVCG.2018.2864848_05.jpg,698880,1
10.1109@TVCG.2018.2864848,10.1109@TVCG.2018.2864848_06.jpg,781040,1
10.1109@TVCG.2018.2864848,10.1109@TVCG.2018.2864848_07.jpg,535296,1
10.1109@TVCG.2018.2864848,10.1109@TVCG.2018.2864848_08.jpg,639360,1
10.1109@TVCG.2018.2864848,10.1109@TVCG.2018.2864848_09.jpg,1547904,1
10.1109@TVCG.2018.2864848,10.1109@TVCG.2018.2864848_10.jpg,262080,1
10.1109@TVCG.2018.2864848,10.1109@TVCG.2018.2864848_11.jpg,1499488,1
allpaper,10.1109@TVCG.2018.2864849,,5
10.1109@TVCG.2018.2864849,10.1109@TVCG.2018.2864849_01.jpg,941212,1
10.1109@TVCG.2018.2864849,10.1109@TVCG.2018.2864849_02.jpg,843752,1
10.1109@TVCG.2018.2864849,10.1109@TVCG.2018.2864849_03.jpg,471920,1
10.1109@TVCG.2018.2864849,10.1109@TVCG.2018.2864849_04.jpg,526264,1
10.1109@TVCG.2018.2864849,10.1109@TVCG.2018.2864849_05.jpg,863500,1
allpaper,10.1109@TVCG.2018.2864850,,11
10.1109@TVCG.2018.2864850,10.1109@TVCG.2018.2864850_01.jpg,484400,1
10.1109@TVCG.2018.2864850,10.1109@TVCG.2018.2864850_02.jpg,190720,1
10.1109@TVCG.2018.2864850,10.1109@TVCG.2018.2864850_03.jpg,393640,1
10.1109@TVCG.2018.2864850,10.1109@TVCG.2018.2864850_04.jpg,582735,1
10.1109@TVCG.2018.2864850,10.1109@TVCG.2018.2864850_05.jpg,268320,1
10.1109@TVCG.2018.2864850,10.1109@TVCG.2018.2864850_06.jpg,234000,1
10.1109@TVCG.2018.2864850,10.1109@TVCG.2018.2864850_07.jpg,944880,1
10.1109@TVCG.2018.2864850,10.1109@TVCG.2018.2864850_08.jpg,389648,1
10.1109@TVCG.2018.2864850,10.1109@TVCG.2018.2864850_09.jpg,262808,1
10.1109@TVCG.2018.2864850,10.1109@TVCG.2018.2864850_10.jpg,426568,1
10.1109@TVCG.2018.2864850,10.1109@TVCG.2018.2864850_11.jpg,1200472,1
allpaper,10.1109@TVCG.2018.2864851,,9
10.1109@TVCG.2018.2864851,10.1109@TVCG.2018.2864851_01.jpg,1052862,1
10.1109@TVCG.2018.2864851,10.1109@TVCG.2018.2864851_02.jpg,251328,1
10.1109@TVCG.2018.2864851,10.1109@TVCG.2018.2864851_03.jpg,867904,1
10.1109@TVCG.2018.2864851,10.1109@TVCG.2018.2864851_04.jpg,787842,1
10.1109@TVCG.2018.2864851,10.1109@TVCG.2018.2864851_05.jpg,490303,1
10.1109@TVCG.2018.2864851,10.1109@TVCG.2018.2864851_06.jpg,345582,1
10.1109@TVCG.2018.2864851,10.1109@TVCG.2018.2864851_07.jpg,645117,1
10.1109@TVCG.2018.2864851,10.1109@TVCG.2018.2864851_08.jpg,342456,1
10.1109@TVCG.2018.2864851,10.1109@TVCG.2018.2864851_09.jpg,368524,1
allpaper,10.1109@TVCG.2018.2864852,,12
10.1109@TVCG.2018.2864852,10.1109@TVCG.2018.2864852_01.jpg,515936,1
10.1109@TVCG.2018.2864852,10.1109@TVCG.2018.2864852_02.jpg,907664,1
10.1109@TVCG.2018.2864852,10.1109@TVCG.2018.2864852_03.jpg,1675080,1
10.1109@TVCG.2018.2864852,10.1109@TVCG.2018.2864852_04.jpg,259032,1
10.1109@TVCG.2018.2864852,10.1109@TVCG.2018.2864852_05.jpg,334803,1
10.1109@TVCG.2018.2864852,10.1109@TVCG.2018.2864852_06.jpg,257770,1
10.1109@TVCG.2018.2864852,10.1109@TVCG.2018.2864852_07.jpg,741971,1
10.1109@TVCG.2018.2864852,10.1109@TVCG.2018.2864852_08.jpg,466640,1
10.1109@TVCG.2018.2864852,10.1109@TVCG.2018.2864852_09.jpg,372992,1
10.1109@TVCG.2018.2864852,10.1109@TVCG.2018.2864852_10.jpg,403608,1
10.1109@TVCG.2018.2864852,10.1109@TVCG.2018.2864852_11.jpg,314640,1
10.1109@TVCG.2018.2864852,10.1109@TVCG.2018.2864852_12.jpg,840480,1
allpaper,10.1109@TVCG.2018.2864853,,15
10.1109@TVCG.2018.2864853,10.1109@TVCG.2018.2864853_01.jpg,425600,1
10.1109@TVCG.2018.2864853,10.1109@TVCG.2018.2864853_02.jpg,449312,1
10.1109@TVCG.2018.2864853,10.1109@TVCG.2018.2864853_03.jpg,328320,1
10.1109@TVCG.2018.2864853,10.1109@TVCG.2018.2864853_04.jpg,209568,1
10.1109@TVCG.2018.2864853,10.1109@TVCG.2018.2864853_05.jpg,452048,1
10.1109@TVCG.2018.2864853,10.1109@TVCG.2018.2864853_06.jpg,423360,1
10.1109@TVCG.2018.2864853,10.1109@TVCG.2018.2864853_07.jpg,246328,1
10.1109@TVCG.2018.2864853,10.1109@TVCG.2018.2864853_08.jpg,190230,1
10.1109@TVCG.2018.2864853,10.1109@TVCG.2018.2864853_09.jpg,131511,1
10.1109@TVCG.2018.2864853,10.1109@TVCG.2018.2864853_10.jpg,449008,1
10.1109@TVCG.2018.2864853,10.1109@TVCG.2018.2864853_11.jpg,345561,1
10.1109@TVCG.2018.2864853,10.1109@TVCG.2018.2864853_12.jpg,191835,1
10.1109@TVCG.2018.2864853,10.1109@TVCG.2018.2864853_13.jpg,452352,1
10.1109@TVCG.2018.2864853,10.1109@TVCG.2018.2864853_14.jpg,511880,1
10.1109@TVCG.2018.2864853,10.1109@TVCG.2018.2864853_15.jpg,450528,1
allpaper,10.1109@TVCG.2018.2864884,,8
10.1109@TVCG.2018.2864884,10.1109@TVCG.2018.2864884_01.jpg,536504,1
10.1109@TVCG.2018.2864884,10.1109@TVCG.2018.2864884_02.jpg,503657,1
10.1109@TVCG.2018.2864884,10.1109@TVCG.2018.2864884_03.jpg,458640,1
10.1109@TVCG.2018.2864884,10.1109@TVCG.2018.2864884_04.jpg,556227,1
10.1109@TVCG.2018.2864884,10.1109@TVCG.2018.2864884_05.jpg,792672,1
10.1109@TVCG.2018.2864884,10.1109@TVCG.2018.2864884_06.jpg,268906,1
10.1109@TVCG.2018.2864884,10.1109@TVCG.2018.2864884_07.jpg,874082,1
10.1109@TVCG.2018.2864884,10.1109@TVCG.2018.2864884_08.jpg,569240,1
allpaper,10.1109@TVCG.2018.2864885,,8
10.1109@TVCG.2018.2864885,10.1109@TVCG.2018.2864885_01.jpg,436275,1
10.1109@TVCG.2018.2864885,10.1109@TVCG.2018.2864885_02.jpg,229333,1
10.1109@TVCG.2018.2864885,10.1109@TVCG.2018.2864885_03.jpg,444600,1
10.1109@TVCG.2018.2864885,10.1109@TVCG.2018.2864885_04.jpg,838354,1
10.1109@TVCG.2018.2864885,10.1109@TVCG.2018.2864885_05.jpg,601506,1
10.1109@TVCG.2018.2864885,10.1109@TVCG.2018.2864885_06.jpg,617344,1
10.1109@TVCG.2018.2864885,10.1109@TVCG.2018.2864885_07.jpg,263488,1
10.1109@TVCG.2018.2864885,10.1109@TVCG.2018.2864885_08.jpg,148740,1
allpaper,10.1109@TVCG.2018.2864886,,12
10.1109@TVCG.2018.2864886,10.1109@TVCG.2018.2864886_01.jpg,866593,1
10.1109@TVCG.2018.2864886,10.1109@TVCG.2018.2864886_02.jpg,608368,1
10.1109@TVCG.2018.2864886,10.1109@TVCG.2018.2864886_03.jpg,150732,1
10.1109@TVCG.2018.2864886,10.1109@TVCG.2018.2864886_04.jpg,770385,1
10.1109@TVCG.2018.2864886,10.1109@TVCG.2018.2864886_05.jpg,249750,1
10.1109@TVCG.2018.2864886,10.1109@TVCG.2018.2864886_06.jpg,254660,1
10.1109@TVCG.2018.2864886,10.1109@TVCG.2018.2864886_07.jpg,234094,1
10.1109@TVCG.2018.2864886,10.1109@TVCG.2018.2864886_08.jpg,297726,1
10.1109@TVCG.2018.2864886,10.1109@TVCG.2018.2864886_09.jpg,687080,1
10.1109@TVCG.2018.2864886,10.1109@TVCG.2018.2864886_10.jpg,296856,1
10.1109@TVCG.2018.2864886,10.1109@TVCG.2018.2864886_11.jpg,631962,1
10.1109@TVCG.2018.2864886,10.1109@TVCG.2018.2864886_12.jpg,298400,1
allpaper,10.1109@TVCG.2018.2864887,,8
10.1109@TVCG.2018.2864887,10.1109@TVCG.2018.2864887_01.jpg,738955,1
10.1109@TVCG.2018.2864887,10.1109@TVCG.2018.2864887_02.jpg,1369000,1
10.1109@TVCG.2018.2864887,10.1109@TVCG.2018.2864887_03.jpg,156222,1
10.1109@TVCG.2018.2864887,10.1109@TVCG.2018.2864887_04.jpg,164952,1
10.1109@TVCG.2018.2864887,10.1109@TVCG.2018.2864887_05.jpg,544072,1
10.1109@TVCG.2018.2864887,10.1109@TVCG.2018.2864887_06.jpg,151632,1
10.1109@TVCG.2018.2864887,10.1109@TVCG.2018.2864887_07.jpg,406175,1
10.1109@TVCG.2018.2864887,10.1109@TVCG.2018.2864887_08.jpg,1257360,1
allpaper,10.1109@TVCG.2018.2864889,,3
10.1109@TVCG.2018.2864889,10.1109@TVCG.2018.2864889_01.jpg,180000,1
10.1109@TVCG.2018.2864889,10.1109@TVCG.2018.2864889_02.jpg,944260,1
10.1109@TVCG.2018.2864889,10.1109@TVCG.2018.2864889_03.jpg,1506944,1
allpaper,10.1109@TVCG.2018.2864899,,12
10.1109@TVCG.2018.2864899,10.1109@TVCG.2018.2864899_01.jpg,1138176,1
10.1109@TVCG.2018.2864899,10.1109@TVCG.2018.2864899_02.jpg,161840,1
10.1109@TVCG.2018.2864899,10.1109@TVCG.2018.2864899_03.jpg,231616,1
10.1109@TVCG.2018.2864899,10.1109@TVCG.2018.2864899_04.jpg,294719,1
10.1109@TVCG.2018.2864899,10.1109@TVCG.2018.2864899_05.jpg,406272,1
10.1109@TVCG.2018.2864899,10.1109@TVCG.2018.2864899_06.jpg,178840,1
10.1109@TVCG.2018.2864899,10.1109@TVCG.2018.2864899_07.jpg,363264,1
10.1109@TVCG.2018.2864899,10.1109@TVCG.2018.2864899_08.jpg,191664,1
10.1109@TVCG.2018.2864899,10.1109@TVCG.2018.2864899_09.jpg,633500,1
10.1109@TVCG.2018.2864899,10.1109@TVCG.2018.2864899_10.jpg,279125,1
10.1109@TVCG.2018.2864899,10.1109@TVCG.2018.2864899_11.jpg,284394,1
10.1109@TVCG.2018.2864899,10.1109@TVCG.2018.2864899_12.jpg,433752,1
allpaper,10.1109@TVCG.2018.2864901,,10
10.1109@TVCG.2018.2864901,10.1109@TVCG.2018.2864901_01.jpg,761600,1
10.1109@TVCG.2018.2864901,10.1109@TVCG.2018.2864901_02.jpg,288000,1
10.1109@TVCG.2018.2864901,10.1109@TVCG.2018.2864901_03.jpg,728080,1
10.1109@TVCG.2018.2864901,10.1109@TVCG.2018.2864901_04.jpg,165280,1
10.1109@TVCG.2018.2864901,10.1109@TVCG.2018.2864901_05.jpg,126840,1
10.1109@TVCG.2018.2864901,10.1109@TVCG.2018.2864901_06.jpg,289440,1
10.1109@TVCG.2018.2864901,10.1109@TVCG.2018.2864901_07.jpg,132296,1
10.1109@TVCG.2018.2864901,10.1109@TVCG.2018.2864901_08.jpg,434616,1
10.1109@TVCG.2018.2864901,10.1109@TVCG.2018.2864901_09.jpg,433203,1
10.1109@TVCG.2018.2864901,10.1109@TVCG.2018.2864901_10.jpg,359040,1
allpaper,10.1109@TVCG.2018.2864903,,4
10.1109@TVCG.2018.2864903,10.1109@TVCG.2018.2864903_01.jpg,606980,1
10.1109@TVCG.2018.2864903,10.1109@TVCG.2018.2864903_02.jpg,969664,1
10.1109@TVCG.2018.2864903,10.1109@TVCG.2018.2864903_03.jpg,384888,1
10.1109@TVCG.2018.2864903,10.1109@TVCG.2018.2864903_04.jpg,1273580,1
allpaper,10.1109@TVCG.2018.2864905,,8
10.1109@TVCG.2018.2864905,10.1109@TVCG.2018.2864905_01.jpg,178533,1
10.1109@TVCG.2018.2864905,10.1109@TVCG.2018.2864905_02.jpg,1511424,1
10.1109@TVCG.2018.2864905,10.1109@TVCG.2018.2864905_03.jpg,228608,1
10.1109@TVCG.2018.2864905,10.1109@TVCG.2018.2864905_04.jpg,731120,1
10.1109@TVCG.2018.2864905,10.1109@TVCG.2018.2864905_05.jpg,155232,1
10.1109@TVCG.2018.2864905,10.1109@TVCG.2018.2864905_06.jpg,529056,1
10.1109@TVCG.2018.2864905,10.1109@TVCG.2018.2864905_07.jpg,306800,1
10.1109@TVCG.2018.2864905,10.1109@TVCG.2018.2864905_08.jpg,422472,1
allpaper,10.1109@TVCG.2018.2864907,,9
10.1109@TVCG.2018.2864907,10.1109@TVCG.2018.2864907_01.jpg,731280,1
10.1109@TVCG.2018.2864907,10.1109@TVCG.2018.2864907_02.jpg,857888,1
10.1109@TVCG.2018.2864907,10.1109@TVCG.2018.2864907_03.jpg,267843,1
10.1109@TVCG.2018.2864907,10.1109@TVCG.2018.2864907_04.jpg,317013,1
10.1109@TVCG.2018.2864907,10.1109@TVCG.2018.2864907_05.jpg,798560,1
10.1109@TVCG.2018.2864907,10.1109@TVCG.2018.2864907_06.jpg,822680,1
10.1109@TVCG.2018.2864907,10.1109@TVCG.2018.2864907_07.jpg,79520,1
10.1109@TVCG.2018.2864907,10.1109@TVCG.2018.2864907_08.jpg,319544,1
10.1109@TVCG.2018.2864907,10.1109@TVCG.2018.2864907_09.jpg,254408,1
allpaper,10.1109@TVCG.2018.2864909,,9
10.1109@TVCG.2018.2864909,10.1109@TVCG.2018.2864909_01.jpg,404248,1
10.1109@TVCG.2018.2864909,10.1109@TVCG.2018.2864909_02.jpg,548100,1
10.1109@TVCG.2018.2864909,10.1109@TVCG.2018.2864909_03.jpg,195714,1
10.1109@TVCG.2018.2864909,10.1109@TVCG.2018.2864909_04.jpg,187240,1
10.1109@TVCG.2018.2864909,10.1109@TVCG.2018.2864909_05.jpg,327120,1
10.1109@TVCG.2018.2864909,10.1109@TVCG.2018.2864909_06.jpg,514602,1
10.1109@TVCG.2018.2864909,10.1109@TVCG.2018.2864909_07.jpg,307632,1
10.1109@TVCG.2018.2864909,10.1109@TVCG.2018.2864909_08.jpg,424488,1
10.1109@TVCG.2018.2864909,10.1109@TVCG.2018.2864909_09.jpg,260538,1
allpaper,10.1109@TVCG.2018.2864911,,12
10.1109@TVCG.2018.2864911,10.1109@TVCG.2018.2864911_01.jpg,526024,1
10.1109@TVCG.2018.2864911,10.1109@TVCG.2018.2864911_02.jpg,383760,1
10.1109@TVCG.2018.2864911,10.1109@TVCG.2018.2864911_03.jpg,152064,1
10.1109@TVCG.2018.2864911,10.1109@TVCG.2018.2864911_04.jpg,704686,1
10.1109@TVCG.2018.2864911,10.1109@TVCG.2018.2864911_05.jpg,203840,1
10.1109@TVCG.2018.2864911,10.1109@TVCG.2018.2864911_06.jpg,464136,1
10.1109@TVCG.2018.2864911,10.1109@TVCG.2018.2864911_07.jpg,196272,1
10.1109@TVCG.2018.2864911,10.1109@TVCG.2018.2864911_08.jpg,663120,1
10.1109@TVCG.2018.2864911,10.1109@TVCG.2018.2864911_09.jpg,302736,1
10.1109@TVCG.2018.2864911,10.1109@TVCG.2018.2864911_10.jpg,304140,1
10.1109@TVCG.2018.2864911,10.1109@TVCG.2018.2864911_11.jpg,1124800,1
10.1109@TVCG.2018.2864911,10.1109@TVCG.2018.2864911_12.jpg,373088,1
allpaper,10.1109@TVCG.2018.2864912,,13
10.1109@TVCG.2018.2864912,10.1109@TVCG.2018.2864912_01.jpg,726624,1
10.1109@TVCG.2018.2864912,10.1109@TVCG.2018.2864912_02.jpg,157248,1
10.1109@TVCG.2018.2864912,10.1109@TVCG.2018.2864912_03.jpg,442520,1
10.1109@TVCG.2018.2864912,10.1109@TVCG.2018.2864912_04.jpg,474419,1
10.1109@TVCG.2018.2864912,10.1109@TVCG.2018.2864912_05.jpg,316360,1
10.1109@TVCG.2018.2864912,10.1109@TVCG.2018.2864912_06.jpg,172725,1
10.1109@TVCG.2018.2864912,10.1109@TVCG.2018.2864912_07.jpg,361368,1
10.1109@TVCG.2018.2864912,10.1109@TVCG.2018.2864912_08.jpg,233508,1
10.1109@TVCG.2018.2864912,10.1109@TVCG.2018.2864912_09.jpg,342342,1
10.1109@TVCG.2018.2864912,10.1109@TVCG.2018.2864912_10.jpg,344009,1
